average_flow_time,average_tardiness,episode_length,episode_return,episodes,jobs_completed,makespan,penalty_count,steps,steps_per_second,total_major_setups,total_minor_setups,total_tardiness
0,0,1,-1.0,990,0,0,0,1894,15.486679983606134,0,0,0
0,0,1,-1.0,991,0,0,0,1895,15.358012757138358,0,0,0
0,0,1,-1.0,992,0,0,0,1896,15.741370833661724,0,0,0
0,0,1,-1.0,993,0,0,0,1897,14.755063990262505,0,0,0
0,0,1,-1.0,994,0,0,0,1898,15.914581997412265,0,0,0
0,0,1,-1.0,995,0,0,0,1899,15.63131552173281,0,0,0
0,0,1,-1.0,996,0,0,0,1900,15.606886774550041,0,0,0
0,0,1,-1.0,997,0,0,0,1901,15.529915321072723,0,0,0
0,0,1,-1.0,998,0,0,0,1902,15.436352662338619,0,0,0
0,0,1,-1.0,999,0,0,0,1903,15.668395021143702,0,0,0
0,0,1,-1.0,1000,0,0,0,1904,14.750912633378116,0,0,0
